رقم الرخصة,اسم المنشأة,رقم الجهة
89973674965,"آل رفيع, الجفالي and المهيدب #1224",5304124922
89978017410,"آل العسكري, آل عواض and آل عطفة #7687",1614520805
89982108975,"بقشان, الدباغ and الجابر #11314",3288904266
89983182072,آل محمد بن علي بن جماز PLC #17626,9482394719
89985808480,"الجفالي, آل بن ظافر and آل رفيع #14435",9439329533
89986602476,"كانو, آل عايض and العقيل #19533",8807825943
89992376681,"الجابر, المهنا and الجفالي #4858",8305426022
89992503419,بن لادن-الشايع #12593,4718180193
89998309830,"آل سعود, آل علي and آل سلطان #2088",8127851667
90004583573,حنبولي-شربتلي #11366,2325218199
90005689347,بقشان Inc #19448,8138420661
90007598146,الجابر-آل عواض #15145,4762897508
90011318991,آل الشيخ-آل علي #9312,1676346736
90013249707,"المهيدب, آل محمد بن علي بن جماز and آل سعود #3413",4302279267
90017022583,آل بن لافي PLC #16325,4450385718
90017844340,الجابر-العجلان #4745,7195251392
90020871765,"الجفالي, المشاولة and بقشان #19500",6050935150
90025987592,"الخرافي, آل سعود and الراشد #8318",3620267153
90031917719,أبو داوود-آل جعفر #10582,4362647157
90037947392,آل عواض-بن لادن #4818,9354753399
90038863315,"آل عايض, الحجار and آل بن لافي #18273",9132344142
90039034983,"المهنا, آل عواض and الحكير #1994",9432037086
90039098892,آل سعود PLC #19326,5703472823
90047539640,"المهيدب, آل عطفة and الحكير #4300",5071260764
90051884278,"آل رفيع, المهيدب and الراشد #4296",4739537055
90052187368,"آل صفوان, آل قصير and حجار #5422",6851450789
90057529890,"بن لادن, آل عواض and بن لادن #7813",9552402973
90064625201,"العجلان, آل بن لافي and العليان #16650",2997069384
90065331913,"آل العسكري, آل العسكري and آل معيض #18167",2182656882
90066332486,آل صفوان-الحجار #2080,7836478846
90067409450,"مهنا, كانو and آل سلطان #9783",1514066195
90069274872,المشاولة-آل عواض #3980,3942866591
90070573916,آل سلطان-بن لادن #3752,7725207308
90086002943,آل رفيع-آل جعفر #2284,8349213709
90088812346,المشاولة-العجلان #12866,2940904592
90089444007,الخرافي-العقيل #10292,7356521071
90089947373,المشاولة-الشايع #12794,6876180998
90090127007,"آل بن لافي, الراشد and الشايع #11059",1190873998
90107836721,فصيل-آل بن لافي #10599,8837966348
90109747304,"آل صفوان, فصيل and آل صفوان #10208",2131390783
90114758960,"الحكير, الشايع and آل علي #5490",1964812820
90115683639,آل بن ظافر-آل مقطة #14216,6002970244
90118307218,"بقشان, المهيدب and الجابر #9272",5409689796
90120514621,"العليان, فصيل and آل العسكري #15673",7335412071
90124530737,آل خضير-آل رفيع #7020,3900306678
90126151466,"آل عطفة, آل العسكري and مهنا #1107",9525481663
90133051224,الراشد-حنبولي #11619,8491329562
90136737447,بقشان Group #16451,9938161828
90139308388,آل العسكري-بقشان #16017,2612639703
90141415234,"العجلان, آل جعفر and أبو داوود #11951",9628534763
90141579367,الحجار-شربتلي #16687,2096424774
90141780591,"بن لادن, العليان and بقشان #18053",2971120069
90142356793,الجابر and Sons #5737,5877475980
90147225026,"العليان, آل معيض and الحكير #11557",8489449020
90148662581,العليان Ltd #382,2115340238
90151816536,"الحجار, الحكير and أبا الخيل #6454",1441793921
90153659662,حنبولي-آل العسكري #16749,4178696403
90160395309,آل العسكري-آل علي #11425,5761331429
90163306955,آل حسين LLC #5873,1398468230
90172271703,أبا الخيل-الدباغ #19461,7641321285
90173480942,آل سعود-آل جعفر #13265,4553757622
90176838613,آل عواض-بن لادن #9230,1597684521
90178202982,"المهنا, آل عواض and الحكير #1994",9432037086
90181095600,آل علي-شربتلي #8361,1341990190
90198604690,"آل خضير, الدباغ and أبا الخيل #13308",2354233622
90206858894,بقشان Group #721,9468576327
90206870524,"العليان, آل علي and العقيل #3578",9100749273
90212943663,المغاولة Inc #8181,9450572253
90215366147,الدباغ-العجلان #9469,3165403614
90221027749,"العجلان, آل محمد بن علي بن جماز and العقيل #11698",5172382329
90222859985,"آل معيض, الحكير and آل قصير #11422",6057368138
90228372689,المشاولة Group #1717,6522362964
90237157962,"آل سعود, آل حسين and المشاولة #620",3563247532
90243835568,آل محمد بن علي بن جماز and Sons #17122,8821252245
90249599902,آل صفوان-آل عطفة #267,5009405650
90249909736,"المهيدب, آل قصير and المهنا #15939",8685150107
90257775203,آل سلطان LLC #14025,4764678321
90257996746,مهنا Ltd #14930,3777169633
90270137412,العجلان Inc #5983,2011746104
90274934231,كانو-الخرافي #3134,3241712754
90286997766,بن لادن Group #4213,2432735502
90290055807,"آل صفوان, آل سلطان and آل خضير #3814",6935176723
90290147581,آل مقطة LLC #1835,3146194331
90292491225,المغاولة-آل خضير #6436,1321279575
90294855263,"فصيل, المهنا and العليان #14608",2073803907
90295921848,العليان Ltd #14485,6653288991
90296922042,"الجفالي, الدباغ and آل الشيخ #10877",6876084541
90304837746,الدباغ LLC #7054,9475811709
90310356663,مهنا Inc #17255,6519290738
90317433012,شربتلي-بن لادن #4166,3744667807
90317590893,"العجلان, آل بن ظافر and آل خضير #11547",6009427381
90320360955,حنبولي-آل قصير #15523,5410633994
90331291048,الدباغ-آل رفيع #7562,5701702547
90331396417,الدباغ-المشاولة #10833,8417042913
90333859107,"المغاولة, آل رفيع and آل صفوان #4696",6555367555
90336530366,العقيل Group #219,9650659862
90337233532,آل قصير-آل علي #19335,4253204343
90349328741,آل عواض Ltd #17016,3655247730
90349717187,آل العسكري LLC #835,5759106123
90351958881,"آل عايض, الشايع and آل جعفر #10889",5142465999
90371054261,آل عطفة Group #15940,2464388466
90372478462,آل صفوان-آل عايض #15734,9818333459
90377920741,آل محمد بن علي بن جماز-آل رفيع #16296,7159466482
90379113097,"آل مقطة, المهيدب and المهنا #4853",3395391997
90380668738,"آل صفوان, آل قصير and الراشد #12074",2044704115
90388565151,آل رفيع and Sons #11549,9128837308
90390313029,"بقشان, فصيل and آل الشيخ #18688",7641487660
90394429571,آل مقطة-الجابر #8782,3194277717
90395915640,"فصيل, مهنا and الجابر #17274",2721552984
90400158003,آل خضير-الشايع #5935,5815162029
90403926450,الخرافي-العقيل #987,6160863676
90405805364,"آل قصير, حنبولي and مهنا #1341",2704526676
90409922680,"الجفالي, مهنا and العليان #5352",2261606601
90411307060,آل بن ظافر LLC #5371,1893027086
90414450784,آل عايض-العجلان #3427,4255524735
90429216926,آل حسين PLC #6157,3047587076
90429808365,"المغاولة, آل مقطة and حجار #1426",9914042820
90437620932,آل عايض LLC #8948,3440179725
90438912059,"أبا الخيل, الجابر and الخرافي #11090",1769722785
90439132251,أبا الخيل LLC #2706,1283731877
90440199025,آل عطفة-آل العسكري #9573,3231811280
90440944044,آل العسكري-بقشان #6628,6425164431
90449053050,آل جعفر Inc #10380,8119653321
90460912211,الشايع LLC #1607,1241834002
90461710057,آل بن ظافر-المشاولة #11257,3565645382
90471101479,العليان and Sons #8080,8119299048
90472979778,العقيل Ltd #6065,9387105742
90473941760,"الدباغ, آل العسكري and فصيل #11693",5560403760
90475003870,"الشايع, بن لادن and أبو داوود #4057",6956706206
90475139700,آل سلطان-آل خضير #4135,2587311123
90475222619,"حجار, آل جعفر and المغاولة #808",7453009901
90480022553,آل عطفة and Sons #4751,5761211029
90483574244,"آل علي, الحكير and المغاولة #12123",3393183906
90493016711,"آل بن لافي, آل رفيع and آل عطفة #9652",9844199907
90494222931,"آل عواض, آل عواض and العقيل #19392",3323243341
90501820703,"بقشان, حجار and المهنا #1764",5568472340
90512763218,"الخرافي, كانو and آل قصير #15284",2717848931
90520677705,"آل بن ظافر, فصيل and الجفالي #7845",5043183600
90522813113,المشاولة-حنبولي #3072,3829281590
90532662041,الحجار Group #8466,5015225022
90543730621,آل عواض-الحجار #1423,9588551164
90543936959,الحكير and Sons #553,2557660598
90545992684,آل سعود Ltd #15768,6519971131
90562175338,العجلان Inc #10698,5701326835
90573699202,آل عواض Inc #12458,9544008533
90573722700,"الشايع, آل جعفر and آل الشيخ #12385",8050922016
90573725081,الشايع-فصيل #13548,7063201345
90574774776,"الشايع, آل عطفة and آل علي #1929",8835426574
90581553993,آل قصير Ltd #11929,7822645252
90583919704,كانو Ltd #5609,8218206394
90590480008,العليان-آل العسكري #6506,7525354167
90595595359,آل صفوان-الحجار #14102,2871928177
90598455097,آل حسين LLC #14210,3993941519
90602543402,فصيل-كانو #18710,5967536007
90606623843,"المهنا, حجار and أبو داوود #10071",5335607993
90606768113,آل العسكري Inc #8143,8142157761
90608121712,الجفالي Inc #16143,4583790932
90608189100,الجفالي-العجلان #17885,9001073647
90609206561,آل بن لافي-مهنا #15735,4944387215
90611613253,فصيل-بن لادن #10847,7350631749
90616226306,آل سلطان-المغاولة #10916,4262669984
90618399917,آل معيض-الدباغ #13874,8431409173
90622381578,"آل سعود, آل عطفة and آل قصير #14394",4991459387
90629983966,"العقيل, آل محمد بن علي بن جماز and فصيل #429",9063566766
90636088375,"العقيل, آل قصير and شربتلي #7661",1587054633
90637169942,الشايع-حنبولي #2169,7280829781
90637663332,آل خضير-آل عطفة #10091,8325211115
90642384432,"الراشد, الخرافي and الراشد #1103",1923977188
90645872772,آل جعفر Group #3955,6157758025
90646648769,آل محمد بن علي بن جماز-المهيدب #1496,1405296584
90647408317,آل بن لافي Group #815,7731318726
90648487269,بقشان-آل مقطة #9094,2326878103
90649208237,"بقشان, المهنا and الشايع #18660",9341579935
90652812574,حجار PLC #14124,7262793104
90657912958,آل سعود LLC #17596,9389069337
90658440722,أبا الخيل and Sons #5404,6533143804
90659661657,آل سلطان Inc #880,1174958721
90660830180,"آل قصير, آل معيض and المشاولة #12217",2085330181
90661883929,آل جعفر Ltd #9703,9418086296
90661934927,آل عايض Ltd #15445,9155695058
90662277613,بقشان Inc #17395,6908097380
90667907232,فصيل and Sons #5280,7832205543
90672268711,الحجار-حنبولي #494,7172480902
90673244037,كانو Group #11928,4088172950
90674514116,"حجار, آل سلطان and الحجار #14971",9873730018
90680251700,أبو داوود-العجلان #9064,3057190990
90681539207,"مهنا, الدباغ and العقيل #12509",5076344319
90682181206,المشاولة-آل العسكري #1054,6872023659
90683289208,حنبولي and Sons #7506,1124413253
90688900644,"آل قصير, آل معيض and المشاولة #12217",2205966997
